transaction_id,amount,recovery_probability,retry_count,ai_decision,expected_recovery
TXN04313,2499,18.0,1,STOP,449.82
TXN04314,2499,20.666666666666668,0,STOP,516.46
TXN04315,1999,28.249999999999996,3,STOP,564.7175
TXN04316,1499,56.39999999999999,3,STOP,845.4359999999999
TXN04317,9999,93.0,3,STOP,9299.07
TXN04318,799,84.0,1,RETRY,671.16
TXN04319,4999,92.0,1,RETRY,4599.08
TXN04320,1499,83.0,3,STOP,1244.17
TXN04321,299,85.0,2,STOP,254.15
TXN04322,1999,95.0,0,RETRY,1899.05
TXN04323,499,82.66666666666666,0,RETRY,412.50666666666666
TXN04324,499,79.0,1,RETRY,394.21
TXN04325,799,65.0,2,STOP,519.35
TXN04326,1499,99.0,0,RETRY,1484.01
TXN04327,9999,95.0,0,RETRY,9499.05
TXN04328,1499,97.0,0,RETRY,1454.03
TXN04329,199,93.0,0,RETRY,185.07
TXN04330,2499,68.0,2,STOP,1699.32
TXN04331,999,85.0,2,STOP,849.15
TXN04332,199,25.0,0,STOP,49.75
TXN04333,1499,86.0,3,STOP,1289.14
TXN04334,799,21.0,3,STOP,167.79
TXN04335,2499,64.0,1,PAYMENT LINK,1599.36
TXN04336,4999,88.0,1,RETRY,4399.12
TXN04337,199,82.0,1,RETRY,163.18
TXN04338,4999,27.0,3,STOP,1349.73
TXN04339,1499,15.0,2,STOP,224.85
TXN04340,199,85.0,0,RETRY,169.15
TXN04341,999,99.0,3,STOP,989.01
TXN04342,1499,74.0,0,PAYMENT LINK,1109.26
TXN04343,799,74.0,3,STOP,591.26
TXN04344,9999,11.75,2,STOP,1174.8825
TXN04345,1999,79.0,0,RETRY,1579.21
TXN04346,999,85.0,1,RETRY,849.15
TXN04347,199,89.0,0,RETRY,177.11
TXN04348,199,25.0,3,STOP,49.75
TXN04349,799,94.0,0,RETRY,751.06
TXN04350,199,28.999999999999996,0,STOP,57.709999999999994
TXN04351,9999,15.25,2,STOP,1524.8475
TXN04352,199,25.0,2,STOP,49.75
TXN04353,2499,31.0,3,STOP,774.69
TXN04354,4999,92.0,0,RETRY,4599.08
TXN04355,799,85.0,0,RETRY,679.15
TXN04356,2499,27.250000000000004,0,STOP,680.9775000000002
TXN04357,199,78.0,1,RETRY,155.22
TXN04358,299,100.0,0,RETRY,299.0
TXN04359,299,97.0,3,STOP,290.03
TXN04360,799,41.0,1,PAYMENT LINK,327.59
TXN04361,499,44.0,0,PAYMENT LINK,219.56
TXN04362,4999,91.0,2,STOP,4549.09
TXN04363,4999,95.0,1,RETRY,4749.05
TXN04364,1999,88.0,2,STOP,1759.12
TXN04365,199,25.0,1,STOP,49.75
TXN04366,499,96.0,0,RETRY,479.04
TXN04367,299,89.0,0,RETRY,266.11
TXN04368,199,12.0,3,STOP,23.88
TXN04369,9999,80.0,3,STOP,7999.2
TXN04370,1999,95.0,1,RETRY,1899.05
TXN04371,199,9.0,3,STOP,17.91
TXN04372,9999,85.0,3,STOP,8499.15
TXN04373,499,97.66666666666666,0,RETRY,487.3566666666666
TXN04374,499,16.0,0,STOP,79.84
TXN04375,199,85.5,2,STOP,170.145
TXN04376,999,85.0,3,STOP,849.15
TXN04377,2499,94.0,1,RETRY,2349.06
TXN04378,2499,14.000000000000002,1,STOP,349.86000000000007
TXN04379,799,87.0,3,STOP,695.13
TXN04380,4999,97.0,1,RETRY,4849.03
TXN04381,299,89.5,3,STOP,267.605
TXN04382,299,48.0,1,PAYMENT LINK,143.52
TXN04383,1999,21.0,2,STOP,419.79
TXN04384,999,99.0,3,STOP,989.01
TXN04385,9999,7.000000000000001,3,STOP,699.9300000000002
TXN04386,9999,90.0,1,RETRY,8999.1
TXN04387,4999,10.0,2,STOP,499.9
TXN04388,499,97.0,3,STOP,484.03
TXN04389,199,17.0,0,STOP,33.83
TXN04390,799,78.0,2,STOP,623.22
TXN04391,999,45.0,0,PAYMENT LINK,449.55
TXN04392,999,24.0,0,STOP,239.76
TXN04393,199,54.0,0,PAYMENT LINK,107.46
TXN04394,499,97.0,0,RETRY,484.03
TXN04395,1999,90.0,3,STOP,1799.1
TXN04396,199,65.0,0,PAYMENT LINK,129.35
TXN04397,299,12.0,1,STOP,35.88
TXN04398,799,82.0,0,RETRY,655.18
TXN04399,9999,89.0,0,RETRY,8899.11
TXN04400,4999,81.0,0,RETRY,4049.19
TXN04401,2499,83.0,1,RETRY,2074.17
TXN04402,799,73.0,2,STOP,583.27
TXN04403,499,95.0,0,RETRY,474.05
TXN04404,2499,31.666666666666664,3,STOP,791.35
TXN04405,9999,83.0,2,STOP,8299.17
TXN04406,9999,56.00000000000001,0,PAYMENT LINK,5599.440000000001
TXN04407,1499,22.0,1,STOP,329.78
TXN04408,499,79.0,3,STOP,394.21
TXN04409,1999,97.66666666666666,1,RETRY,1952.3566666666666
TXN04410,799,99.0,0,RETRY,791.01
TXN04411,9999,70.33333333333334,2,STOP,7032.630000000001
TXN04412,199,23.0,1,STOP,45.77
TXN04413,199,30.0,2,STOP,59.7
TXN04414,9999,92.0,2,STOP,9199.08
TXN04415,4999,80.46666666666667,3,STOP,4022.528666666667
TXN04416,4999,6.0,2,STOP,299.94
TXN04417,1999,92.0,3,STOP,1839.08
TXN04418,4999,88.0,1,RETRY,4399.12
TXN04419,999,82.0,1,RETRY,819.18
TXN04420,999,24.0,1,STOP,239.76
TXN04421,1499,85.0,3,STOP,1274.15
TXN04422,299,17.0,2,STOP,50.83
TXN04423,1999,95.0,1,RETRY,1899.05
TXN04424,799,28.999999999999996,0,STOP,231.70999999999995
TXN04425,299,59.0,2,STOP,176.41
TXN04426,299,22.0,2,STOP,65.78
TXN04427,199,74.0,1,PAYMENT LINK,147.26
TXN04428,9999,90.0,0,RETRY,8999.1
TXN04429,299,90.5,0,RETRY,270.595
TXN04430,199,99.0,1,RETRY,197.01
TXN04431,2499,21.0,1,STOP,524.79
TXN04432,999,91.0,1,RETRY,909.09
TXN04433,999,88.0,0,RETRY,879.12
TXN04434,4999,77.33333333333333,3,STOP,3865.893333333333
TXN04435,1499,96.0,2,STOP,1439.04
TXN04436,1499,76.0,0,RETRY,1139.24
TXN04437,799,79.0,1,RETRY,631.21
TXN04438,999,80.75,3,STOP,806.6925
TXN04439,9999,33.0,0,STOP,3299.67
TXN04440,4999,59.5,1,PAYMENT LINK,2974.405
TXN04441,199,79.0,0,RETRY,157.21
TXN04442,999,89.0,2,STOP,889.11
TXN04443,1499,83.0,3,STOP,1244.17
TXN04444,299,98.0,0,RETRY,293.02
TXN04445,4999,90.0,0,RETRY,4499.1
TXN04446,199,59.0,0,PAYMENT LINK,117.41
TXN04447,4999,26.0,2,STOP,1299.74
TXN04448,9999,84.0,2,STOP,8399.16
TXN04449,999,89.0,1,RETRY,889.11
TXN04450,499,13.0,1,STOP,64.87
TXN04451,9999,93.0,0,RETRY,9299.07
TXN04452,1999,28.000000000000004,3,STOP,559.72
TXN04453,1999,86.0,3,STOP,1719.14
TXN04454,999,55.00000000000001,0,PAYMENT LINK,549.45
TXN04455,499,23.0,1,STOP,114.77
TXN04456,2499,30.0,2,STOP,749.7
TXN04457,1999,24.0,1,STOP,479.76
TXN04458,799,79.0,2,STOP,631.21
TXN04459,1499,96.0,0,RETRY,1439.04
TXN04460,9999,84.0,3,STOP,8399.16
TXN04461,499,23.0,3,STOP,114.77
TXN04462,1999,27.66666666666666,0,STOP,553.0566666666666
TXN04463,999,89.0,1,RETRY,889.11
TXN04464,9999,47.0,1,PAYMENT LINK,4699.53
TXN04465,1999,83.0,3,STOP,1659.17
TXN04466,799,82.0,0,RETRY,655.18
TXN04467,1999,76.0,2,STOP,1519.24
TXN04468,1499,15.0,2,STOP,224.85
TXN04469,799,20.0,3,STOP,159.8
TXN04470,2499,88.0,1,RETRY,2199.12
TXN04471,999,95.0,1,RETRY,949.05
TXN04472,4999,92.0,0,RETRY,4599.08
TXN04473,199,91.0,1,RETRY,181.09
TXN04474,999,88.0,1,RETRY,879.12
TXN04475,1999,53.69999999999999,3,STOP,1073.4629999999997
TXN04476,4999,96.0,0,RETRY,4799.04
TXN04477,299,90.0,1,RETRY,269.1
TXN04478,499,80.0,3,STOP,399.2
TXN04479,299,68.0,2,STOP,203.32
TXN04480,4999,80.5,3,STOP,4024.195
TXN04481,4999,53.0,3,STOP,2649.47
TXN04482,4999,6.0,2,STOP,299.94
TXN04483,799,26.0,0,STOP,207.74
TXN04484,299,81.75,0,RETRY,244.4325
TXN04485,9999,26.0,3,STOP,2599.74
TXN04486,199,27.0,1,STOP,53.73
TXN04487,1999,98.0,2,STOP,1959.02
TXN04488,199,49.0,1,PAYMENT LINK,97.51
TXN04489,199,36.0,0,STOP,71.64
TXN04490,4999,14.499999999999998,3,STOP,724.8549999999999
TXN04491,4999,79.0,2,STOP,3949.21
TXN04492,1499,95.0,2,STOP,1424.05
TXN04493,199,82.0,2,STOP,163.18
TXN04494,1999,34.0,1,STOP,679.66
TXN04495,199,86.33333333333333,1,RETRY,171.8033333333333
TXN04496,4999,91.5,0,RETRY,4574.085
TXN04497,999,74.0,2,STOP,739.26
TXN04498,199,76.0,3,STOP,151.24
TXN04499,299,21.0,2,STOP,62.79
TXN04500,199,28.999999999999996,2,STOP,57.709999999999994
TXN04501,299,83.0,0,RETRY,248.17
TXN04502,199,100.0,0,RETRY,199.0
TXN04503,199,51.0,0,PAYMENT LINK,101.49
TXN04504,499,25.0,1,STOP,124.75
TXN04505,1499,96.0,0,RETRY,1439.04
TXN04506,1499,95.0,3,STOP,1424.05
TXN04507,199,86.5,0,RETRY,172.135
TXN04508,4999,97.0,0,RETRY,4849.03
TXN04509,999,77.0,2,STOP,769.23
TXN04510,199,90.0,1,RETRY,179.1
TXN04511,1999,65.0,1,PAYMENT LINK,1299.35
TXN04512,1499,98.0,0,RETRY,1469.02
TXN04513,999,13.0,0,STOP,129.87
TXN04514,999,97.0,0,RETRY,969.03
TXN04515,9999,90.0,2,STOP,8999.1
TXN04516,999,95.0,0,RETRY,949.05
TXN04517,999,8.0,3,STOP,79.92
TXN04518,799,87.0,2,STOP,695.13
TXN04519,2499,72.0,3,STOP,1799.28
TXN04520,199,56.99999999999999,2,STOP,113.42999999999998
TXN04521,9999,85.0,0,RETRY,8499.15
TXN04522,4999,13.333333333333334,1,STOP,666.5333333333334
TXN04523,199,87.0,2,STOP,173.13
TXN04524,2499,40.333333333333336,0,PAYMENT LINK,1007.93
TXN04525,1499,28.999999999999996,3,STOP,434.7099999999999
TXN04526,199,47.0,2,STOP,93.53
TXN04527,199,16.0,1,STOP,31.84
TXN04528,1499,66.0,1,PAYMENT LINK,989.34
TXN04529,199,84.0,3,STOP,167.16
TXN04530,1999,99.0,0,RETRY,1979.01
TXN04531,199,14.000000000000002,0,STOP,27.860000000000003
TXN04532,1999,93.0,1,RETRY,1859.07
TXN04533,1999,92.0,1,RETRY,1839.08
TXN04534,4999,88.0,3,STOP,4399.12
TXN04535,799,97.0,1,RETRY,775.03
TXN04536,199,30.0,1,STOP,59.7
TXN04537,199,97.0,0,RETRY,193.03
TXN04538,799,76.0,2,STOP,607.24
TXN04539,299,84.0,1,RETRY,251.16
TXN04540,9999,85.0,0,RETRY,8499.15
TXN04541,4999,32.0,1,STOP,1599.68
TXN04542,1499,21.0,3,STOP,314.79
TXN04543,9999,75.0,2,STOP,7499.25
TXN04544,299,77.0,2,STOP,230.23
TXN04545,299,85.0,1,RETRY,254.15
TXN04546,1499,50.0,2,STOP,749.5
TXN04547,799,14.000000000000002,0,STOP,111.86000000000001
TXN04548,1999,2.0,2,STOP,39.98
TXN04549,1499,91.0,2,STOP,1364.09
TXN04550,999,7.000000000000001,2,STOP,69.93
TXN04551,1499,91.0,1,RETRY,1364.09
TXN04552,2499,71.0,2,STOP,1774.29
TXN04553,1999,85.5,0,RETRY,1709.145
TXN04554,9999,88.0,0,RETRY,8799.12
TXN04555,499,85.0,3,STOP,424.15
TXN04556,199,76.0,2,STOP,151.24
TXN04557,499,93.0,1,RETRY,464.07
TXN04558,999,15.0,3,STOP,149.85
TXN04559,799,81.0,0,RETRY,647.19
TXN04560,499,94.0,1,RETRY,469.06
TXN04561,299,91.0,1,RETRY,272.09
TXN04562,999,45.0,2,STOP,449.55
TXN04563,199,86.0,0,RETRY,171.14
TXN04564,299,37.0,0,STOP,110.63
TXN04565,9999,92.0,2,STOP,9199.08
TXN04566,2499,74.0,3,STOP,1849.26
TXN04567,9999,62.0,3,STOP,6199.38
TXN04568,799,80.0,2,STOP,639.2
TXN04569,1999,85.0,0,RETRY,1699.15
TXN04570,1499,7.000000000000001,2,STOP,104.93000000000002
TXN04571,799,34.0,0,STOP,271.66
TXN04572,199,18.0,1,STOP,35.82
TXN04573,199,84.0,2,STOP,167.16
TXN04574,1999,93.0,3,STOP,1859.07
TXN04575,4999,67.0,1,PAYMENT LINK,3349.33
TXN04576,2499,83.0,3,STOP,2074.17
TXN04577,1999,45.49999999999999,0,PAYMENT LINK,909.5449999999998
TXN04578,999,21.5,3,STOP,214.785
TXN04579,9999,94.0,0,RETRY,9399.06
TXN04580,1499,89.0,2,STOP,1334.11
TXN04581,4999,83.0,0,RETRY,4149.17
TXN04582,999,41.0,2,STOP,409.59
TXN04583,9999,86.0,1,RETRY,8599.14
TXN04584,2499,15.0,1,STOP,374.85
TXN04585,9999,87.0,2,STOP,8699.13
TXN04586,2499,30.0,3,STOP,749.7
TXN04587,1999,73.5,3,STOP,1469.265
TXN04588,799,31.0,3,STOP,247.69
TXN04589,1999,66.0,0,PAYMENT LINK,1319.34
TXN04590,2499,20.0,1,STOP,499.8
TXN04591,799,96.0,3,STOP,767.04
TXN04592,999,68.0,3,STOP,679.32
TXN04593,299,84.0,1,RETRY,251.16
TXN04594,4999,92.0,0,RETRY,4599.08
TXN04595,199,84.0,3,STOP,167.16
TXN04596,9999,56.49999999999999,0,PAYMENT LINK,5649.434999999999
TXN04597,199,92.0,0,RETRY,183.08
TXN04598,499,25.0,1,STOP,124.75
TXN04599,499,69.0,1,PAYMENT LINK,344.31
TXN04600,2499,83.0,3,STOP,2074.17
TXN04601,799,86.0,2,STOP,687.14
TXN04602,1499,99.0,0,RETRY,1484.01
TXN04603,2499,96.0,0,RETRY,2399.04
TXN04604,799,80.0,2,STOP,639.2
TXN04605,2499,95.0,1,RETRY,2374.05
TXN04606,199,71.0,2,STOP,141.29
TXN04607,4999,99.0,0,RETRY,4949.01
TXN04608,1999,56.00000000000001,2,STOP,1119.44
TXN04609,299,89.0,0,RETRY,266.11
TXN04610,199,94.0,1,RETRY,187.06
TXN04611,799,89.0,0,RETRY,711.11
TXN04612,9999,11.0,1,STOP,1099.89
TXN04613,1499,17.0,2,STOP,254.83
TXN04614,9999,78.0,1,RETRY,7799.22
TXN04615,1999,86.0,3,STOP,1719.14
TXN04616,9999,61.16666666666667,0,PAYMENT LINK,6116.055
TXN04617,999,15.0,2,STOP,149.85
TXN04618,1999,32.0,3,STOP,639.68
TXN04619,2499,87.0,1,RETRY,2174.13
TXN04620,999,19.0,0,STOP,189.81
TXN04621,299,80.0,1,RETRY,239.2
TXN04622,499,26.0,3,STOP,129.74
TXN04623,4999,81.0,2,STOP,4049.19
TXN04624,1999,17.0,3,STOP,339.83
TXN04625,2499,26.0,3,STOP,649.74
TXN04626,1499,44.0,1,PAYMENT LINK,659.56
TXN04627,799,70.0,1,PAYMENT LINK,559.3
TXN04628,999,84.0,0,RETRY,839.16
TXN04629,499,86.0,2,STOP,429.14
TXN04630,499,95.0,1,RETRY,474.05
TXN04631,2499,81.0,1,RETRY,2024.19
TXN04632,1499,86.0,1,RETRY,1289.14
TXN04633,1999,91.0,0,RETRY,1819.09
TXN04634,999,19.1,2,STOP,190.80900000000003
TXN04635,499,90.0,3,STOP,449.1
TXN04636,1499,55.00000000000001,2,STOP,824.4500000000002
TXN04637,2499,92.0,2,STOP,2299.08
TXN04638,1999,14.000000000000002,2,STOP,279.86
TXN04639,1499,38.0,2,STOP,569.62
TXN04640,499,10.0,3,STOP,49.9
TXN04641,799,18.0,3,STOP,143.82
TXN04642,1499,91.0,2,STOP,1364.09
TXN04643,1499,28.000000000000004,2,STOP,419.7200000000001
TXN04644,9999,28.999999999999996,3,STOP,2899.7099999999996
TXN04645,9999,54.0,0,PAYMENT LINK,5399.46
TXN04646,9999,11.0,1,STOP,1099.89
TXN04647,1999,93.33333333333334,2,STOP,1865.7333333333333
TXN04648,799,60.0,3,STOP,479.4
TXN04649,2499,95.0,0,RETRY,2374.05
TXN04650,4999,8.0,2,STOP,399.92
TXN04651,799,92.0,0,RETRY,735.08
TXN04652,9999,62.0,3,STOP,6199.38
TXN04653,199,76.0,0,RETRY,151.24
TXN04654,2499,86.0,0,RETRY,2149.14
TXN04655,9999,85.0,1,RETRY,8499.15
TXN04656,4999,84.0,2,STOP,4199.16
TXN04657,199,90.0,2,STOP,179.1
TXN04658,999,91.0,0,RETRY,909.09
TXN04659,9999,4.75,3,STOP,474.9525
TXN04660,799,71.0,3,STOP,567.29
TXN04661,999,93.0,0,RETRY,929.07
TXN04662,499,31.0,0,STOP,154.69
TXN04663,4999,98.0,0,RETRY,4899.02
TXN04664,9999,72.5,2,STOP,7249.275
TXN04665,299,30.0,3,STOP,89.7
TXN04666,9999,95.0,0,RETRY,9499.05
TXN04667,2499,52.25,1,PAYMENT LINK,1305.7275
TXN04668,499,77.06666666666666,2,STOP,384.56266666666664
TXN04669,4999,79.42857142857143,2,STOP,3970.634285714286
TXN04670,1999,27.0,2,STOP,539.73
TXN04671,999,98.0,2,STOP,979.02
TXN04672,9999,81.0,0,RETRY,8099.19
TXN04673,799,83.0,2,STOP,663.17
TXN04674,4999,92.0,2,STOP,4599.08
TXN04675,2499,43.0,0,PAYMENT LINK,1074.57
TXN04676,299,86.0,0,RETRY,257.14
TXN04677,299,90.0,1,RETRY,269.1
TXN04678,9999,83.0,0,RETRY,8299.17
TXN04679,1999,95.0,3,STOP,1899.05
TXN04680,1499,74.0,1,PAYMENT LINK,1109.26
TXN04681,9999,25.0,1,STOP,2499.75
TXN04682,1499,68.0,2,STOP,1019.32
TXN04683,199,20.5,1,STOP,40.795
TXN04684,799,8.0,3,STOP,63.92
TXN04685,2499,89.0,0,RETRY,2224.11
TXN04686,299,81.0,1,RETRY,242.19
TXN04687,9999,92.0,1,RETRY,9199.08
TXN04688,1499,79.5,1,RETRY,1191.705
TXN04689,999,88.0,2,STOP,879.12
TXN04690,2499,21.0,3,STOP,524.79
TXN04691,199,86.0,2,STOP,171.14
TXN04692,499,40.0,1,PAYMENT LINK,199.6
TXN04693,1999,89.0,2,STOP,1779.11
TXN04694,4999,86.0,1,RETRY,4299.14
TXN04695,1499,91.0,0,RETRY,1364.09
TXN04696,299,33.0,2,STOP,98.67
TXN04697,299,79.0,0,RETRY,236.21
TXN04698,499,95.0,0,RETRY,474.05
TXN04699,999,91.0,0,RETRY,909.09
TXN04700,499,90.0,1,RETRY,449.1
TXN04701,999,78.0,3,STOP,779.22
TXN04702,1999,82.0,0,RETRY,1639.18
TXN04703,4999,95.0,2,STOP,4749.05
TXN04704,1499,99.0,0,RETRY,1484.01
TXN04705,2499,14.499999999999998,3,STOP,362.3549999999999
TXN04706,199,84.0,2,STOP,167.16
TXN04707,199,13.0,3,STOP,25.87
TXN04708,2499,50.16666666666666,3,STOP,1253.6649999999997
TXN04709,299,97.0,1,RETRY,290.03
TXN04710,799,89.0,0,RETRY,711.11
TXN04711,1999,99.0,0,RETRY,1979.01
TXN04712,9999,93.0,0,RETRY,9299.07
TXN04713,2499,15.0,3,STOP,374.85
TXN04714,299,26.0,2,STOP,77.74
TXN04715,299,19.0,0,STOP,56.81
TXN04716,9999,45.0,3,STOP,4499.55
TXN04717,9999,20.666666666666668,3,STOP,2066.46
TXN04718,4999,19.0,3,STOP,949.81
TXN04719,999,7.000000000000001,2,STOP,69.93
TXN04720,299,51.0,2,STOP,152.49
TXN04721,2499,77.33333333333334,0,RETRY,1932.5600000000004
TXN04722,9999,90.0,1,RETRY,8999.1
TXN04723,1999,44.0,2,STOP,879.56
TXN04724,9999,13.0,1,STOP,1299.87
TXN04725,499,33.0,2,STOP,164.67
TXN04726,1499,17.0,0,STOP,254.83
TXN04727,1999,81.0,3,STOP,1619.19
TXN04728,2499,96.0,2,STOP,2399.04
TXN04729,4999,86.0,3,STOP,4299.14
TXN04730,999,70.0,0,PAYMENT LINK,699.3
TXN04731,9999,14.000000000000002,3,STOP,1399.8600000000004
TXN04732,499,85.0,1,RETRY,424.15
TXN04733,299,19.0,2,STOP,56.81
TXN04734,1499,95.0,1,RETRY,1424.05
TXN04735,2499,62.66666666666666,2,STOP,1566.0399999999997
TXN04736,4999,26.0,0,STOP,1299.74
TXN04737,2499,82.0,2,STOP,2049.18
TXN04738,9999,16.0,2,STOP,1599.84
TXN04739,999,78.0,3,STOP,779.22
TXN04740,499,10.0,3,STOP,49.9
TXN04741,1499,75.0,1,RETRY,1124.25
TXN04742,1999,57.99999999999999,0,PAYMENT LINK,1159.4199999999998
TXN04743,9999,98.0,2,STOP,9799.02
TXN04744,2499,50.0,3,STOP,1249.5
TXN04745,199,77.0,0,RETRY,153.23
TXN04746,499,92.33333333333333,1,RETRY,460.7433333333333
TXN04747,1499,91.0,3,STOP,1364.09
TXN04748,1499,86.0,3,STOP,1289.14
TXN04749,999,48.23333333333335,3,STOP,481.8510000000001
TXN04750,1499,52.33333333333333,1,PAYMENT LINK,784.4766666666666
TXN04751,499,25.0,1,STOP,124.75
TXN04752,199,14.000000000000002,3,STOP,27.860000000000003
TXN04753,499,90.0,2,STOP,449.1
TXN04754,999,75.0,1,RETRY,749.25
TXN04755,999,83.0,0,RETRY,829.17
TXN04756,799,94.0,3,STOP,751.06
TXN04757,499,9.0,1,STOP,44.91
TXN04758,2499,13.0,2,STOP,324.87
TXN04759,4999,46.0,3,STOP,2299.54
TXN04760,499,77.0,1,RETRY,384.23
TXN04761,4999,22.0,1,STOP,1099.78
TXN04762,999,24.0,0,STOP,239.76
TXN04763,799,84.0,2,STOP,671.16
TXN04764,1999,24.0,1,STOP,479.76
TXN04765,9999,99.33333333333334,0,RETRY,9932.340000000002
TXN04766,2499,79.9,3,STOP,1996.701
TXN04767,1499,95.0,3,STOP,1424.05
TXN04768,9999,64.0,1,PAYMENT LINK,6399.36
TXN04769,1999,89.0,1,RETRY,1779.11
TXN04770,1499,76.0,0,RETRY,1139.24
TXN04771,499,97.0,1,RETRY,484.03
TXN04772,2499,60.0,1,PAYMENT LINK,1499.4
TXN04773,2499,68.0,0,PAYMENT LINK,1699.32
TXN04774,299,49.0,1,PAYMENT LINK,146.51
TXN04775,9999,17.0,0,STOP,1699.83
TXN04776,199,94.0,3,STOP,187.06
TXN04777,199,83.0,1,RETRY,165.17
TXN04778,999,7.5,3,STOP,74.925
TXN04779,1499,76.0,3,STOP,1139.24
TXN04780,4999,94.0,2,STOP,4699.06
TXN04781,4999,98.0,3,STOP,4899.02
TXN04782,1499,99.0,0,RETRY,1484.01
TXN04783,299,22.0,0,STOP,65.78
TXN04784,799,24.0,2,STOP,191.76
TXN04785,199,21.0,1,STOP,41.79
TXN04786,499,91.0,3,STOP,454.09
TXN04787,4999,96.0,0,RETRY,4799.04
TXN04788,999,88.0,3,STOP,879.12
TXN04789,1999,91.0,0,RETRY,1819.09
TXN04790,499,92.0,2,STOP,459.08
TXN04791,499,85.0,2,STOP,424.15
TXN04792,1499,90.33333333333333,0,RETRY,1354.0966666666666
TXN04793,199,90.0,2,STOP,179.1
TXN04794,9999,90.58333333333333,0,RETRY,9057.4275
TXN04795,799,95.0,0,RETRY,759.05
TXN04796,299,92.0,1,RETRY,275.08
TXN04797,299,97.0,0,RETRY,290.03
TXN04798,499,79.0,3,STOP,394.21
TXN04799,4999,85.0,1,RETRY,4249.15
TXN04800,299,79.0,2,STOP,236.21
TXN04801,9999,40.0,3,STOP,3999.6
TXN04802,2499,99.0,0,RETRY,2474.01
TXN04803,1999,74.0,0,PAYMENT LINK,1479.26
TXN04804,1499,93.5,3,STOP,1401.565
TXN04805,4999,84.0,3,STOP,4199.16
TXN04806,499,77.0,3,STOP,384.23
TXN04807,4999,92.0,0,RETRY,4599.08
TXN04808,299,74.0,2,STOP,221.26
TXN04809,4999,21.0,1,STOP,1049.79
TXN04810,1999,92.0,0,RETRY,1839.08
TXN04811,499,57.99999999999999,0,PAYMENT LINK,289.41999999999996
TXN04812,299,77.0,2,STOP,230.23
TXN04813,199,91.0,1,RETRY,181.09
TXN04814,499,31.0,2,STOP,154.69
TXN04815,199,98.0,0,RETRY,195.02
TXN04816,999,90.5,0,RETRY,904.095
TXN04817,499,55.50000000000001,1,PAYMENT LINK,276.94500000000005
TXN04818,2499,28.15,1,STOP,703.4685
TXN04819,999,27.0,1,STOP,269.73
TXN04820,799,91.0,0,RETRY,727.09
TXN04821,799,10.0,3,STOP,79.9
TXN04822,4999,92.0,3,STOP,4599.08
TXN04823,1999,79.0,1,RETRY,1579.21
TXN04824,999,80.0,3,STOP,799.2
TXN04825,1499,91.75,1,RETRY,1375.3325
TXN04826,299,13.0,3,STOP,38.87
TXN04827,499,41.0,2,STOP,204.59
TXN04828,199,92.0,1,RETRY,183.08
TXN04829,4999,92.0,0,RETRY,4599.08
TXN04830,199,93.25,0,RETRY,185.5675
TXN04831,299,86.0,3,STOP,257.14
TXN04832,499,72.0,1,PAYMENT LINK,359.28
TXN04833,499,25.0,3,STOP,124.75
TXN04834,199,31.0,2,STOP,61.69
TXN04835,4999,84.0,2,STOP,4199.16
TXN04836,4999,85.0,2,STOP,4249.15
TXN04837,799,21.0,3,STOP,167.79
TXN04838,999,22.0,3,STOP,219.78
TXN04839,999,77.0,2,STOP,769.23
TXN04840,1999,86.0,2,STOP,1719.14
TXN04841,2499,28.999999999999996,3,STOP,724.7099999999998
TXN04842,9999,60.0,1,PAYMENT LINK,5999.4
TXN04843,799,40.0,1,PAYMENT LINK,319.6
TXN04844,4999,33.883333333333326,1,STOP,1693.827833333333
TXN04845,9999,25.0,3,STOP,2499.75
TXN04846,1499,57.99999999999999,1,PAYMENT LINK,869.4199999999998
TXN04847,4999,40.5,0,PAYMENT LINK,2024.595
TXN04848,1999,24.0,0,STOP,479.76
TXN04849,199,9.0,3,STOP,17.91
TXN04850,199,50.0,3,STOP,99.5
TXN04851,299,32.0,0,STOP,95.68
TXN04852,299,84.5,2,STOP,252.655
TXN04853,299,83.0,2,STOP,248.17
TXN04854,199,88.5,1,RETRY,176.115
TXN04855,999,32.0,0,STOP,319.68
TXN04856,9999,94.0,0,RETRY,9399.06
TXN04857,299,30.0,2,STOP,89.7
TXN04858,1999,24.0,0,STOP,479.76
TXN04859,999,50.75000000000001,1,PAYMENT LINK,506.99250000000006
TXN04860,9999,26.5,2,STOP,2649.735
TXN04861,799,21.0,3,STOP,167.79
TXN04862,799,62.0,2,STOP,495.38
TXN04863,4999,75.0,0,RETRY,3749.25
TXN04864,1999,79.0,2,STOP,1579.21
TXN04865,4999,93.0,1,RETRY,4649.07
TXN04866,999,11.0,3,STOP,109.89
TXN04867,2499,93.33333333333334,0,RETRY,2332.4
TXN04868,4999,18.0,0,STOP,899.82
TXN04869,1499,89.0,1,RETRY,1334.11
TXN04870,499,18.0,1,STOP,89.82
TXN04871,299,44.0,0,PAYMENT LINK,131.56
TXN04872,799,26.0,3,STOP,207.74
TXN04873,199,83.0,3,STOP,165.17
TXN04874,2499,86.0,2,STOP,2149.14
TXN04875,999,98.0,1,RETRY,979.02
TXN04876,4999,92.0,2,STOP,4599.08
TXN04877,2499,27.0,0,STOP,674.73
TXN04878,1499,83.0,0,RETRY,1244.17
TXN04879,199,43.0,1,PAYMENT LINK,85.57
TXN04880,1999,78.0,1,RETRY,1559.22
