transaction_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_failures,retry_count,customer_type,payment_status,recovered
TXN04382,CUST0303,299,Card,Insufficient Balance,5,4,1,Regular,Recovered,Yes
TXN04383,CUST0888,1999,Card,Bank Timeout,12,3,2,Regular,Failed,No
TXN04384,CUST0137,999,UPI,Bank Timeout,24,1,3,Loyal,Recovered,Yes
TXN04385,CUST0428,9999,UPI,Bank Timeout,21,4,3,Loyal,Failed,No
TXN04386,CUST0432,9999,NetBanking,Card Declined,3,1,1,New,Recovered,Yes
TXN04387,CUST0789,4999,UPI,Card Declined,0,4,2,New,Failed,No
TXN04388,CUST0521,499,Card,Bank Timeout,24,2,3,Loyal,Recovered,Yes
TXN04389,CUST0537,199,UPI,Network Error,15,3,0,Loyal,Failed,No
TXN04390,CUST0064,799,Wallet,Insufficient Balance,3,0,2,New,Recovered,Yes
TXN04391,CUST0166,999,Wallet,Authentication Failed,20,0,0,Loyal,Failed,No
TXN04392,CUST0794,999,Card,Card Declined,17,1,0,Loyal,Failed,No
TXN04393,CUST0222,199,UPI,Insufficient Balance,4,2,0,New,Failed,No
TXN04394,CUST0173,499,Wallet,Network Error,26,4,0,Loyal,Recovered,Yes
TXN04395,CUST0768,1999,UPI,Insufficient Balance,16,0,3,Loyal,Recovered,Yes
TXN04396,CUST0799,199,UPI,Authentication Failed,30,5,0,Loyal,Recovered,Yes
TXN04397,CUST0633,299,Wallet,Insufficient Balance,19,4,1,Loyal,Failed,No
TXN04398,CUST0571,799,Wallet,Card Declined,23,3,0,Loyal,Recovered,Yes
TXN04399,CUST0823,9999,Card,Insufficient Balance,16,1,0,Loyal,Recovered,Yes
TXN04400,CUST0587,4999,UPI,Card Declined,0,5,0,New,Recovered,Yes
TXN04401,CUST0213,2499,NetBanking,Insufficient Balance,17,4,1,Loyal,Recovered,Yes
TXN04402,CUST0873,799,Wallet,Card Declined,16,4,2,Loyal,Recovered,Yes
TXN04403,CUST0944,499,NetBanking,Network Error,27,2,0,Loyal,Recovered,Yes
TXN04404,CUST0102,2499,NetBanking,Authentication Failed,22,3,3,Loyal,Recovered,Yes
TXN04405,CUST0735,9999,Card,Network Error,1,3,2,New,Recovered,Yes
TXN04406,CUST0788,9999,UPI,Bank Timeout,18,3,0,Loyal,Failed,No
TXN04407,CUST0224,1499,NetBanking,Insufficient Balance,15,3,1,Loyal,Failed,No
TXN04408,CUST0696,499,NetBanking,Card Declined,2,5,3,New,Recovered,Yes
TXN04409,CUST0442,1999,NetBanking,Bank Timeout,29,0,1,Loyal,Recovered,Yes
TXN04410,CUST0065,799,NetBanking,Bank Timeout,18,0,0,Loyal,Recovered,Yes
TXN04411,CUST0498,9999,Card,Card Declined,2,0,2,New,Recovered,Yes
TXN04412,CUST0408,199,Card,Network Error,16,5,1,Loyal,Failed,No
TXN04413,CUST0365,199,Wallet,Card Declined,15,4,2,Loyal,Failed,No
TXN04414,CUST0555,9999,Card,Authentication Failed,22,1,2,Loyal,Recovered,Yes
TXN04415,CUST0801,4999,Wallet,Insufficient Balance,7,1,3,Regular,Recovered,Yes
TXN04416,CUST0988,4999,UPI,Card Declined,0,3,2,New,Failed,No
TXN04417,CUST0726,1999,Card,Authentication Failed,13,0,3,Regular,Recovered,Yes
TXN04418,CUST0264,4999,NetBanking,Card Declined,12,0,1,Regular,Recovered,Yes
TXN04419,CUST0516,999,NetBanking,Card Declined,30,5,1,Loyal,Recovered,Yes
TXN04420,CUST0075,999,Card,Card Declined,18,0,1,Loyal,Failed,No
TXN04421,CUST0098,1499,Card,Authentication Failed,26,3,3,Loyal,Recovered,Yes
TXN04422,CUST0963,299,Card,Insufficient Balance,11,1,2,Regular,Failed,No
TXN04423,CUST0949,1999,UPI,Bank Timeout,1,2,1,New,Recovered,Yes
TXN04424,CUST0135,799,UPI,Bank Timeout,29,2,0,Loyal,Failed,No
TXN04425,CUST0626,299,Wallet,Network Error,23,1,2,Loyal,Recovered,Yes
TXN04426,CUST0065,299,NetBanking,Card Declined,14,2,2,Regular,Failed,No
TXN04427,CUST0738,199,UPI,Network Error,2,3,1,New,Recovered,Yes
TXN04428,CUST0844,9999,Card,Authentication Failed,4,5,0,New,Recovered,Yes
TXN04429,CUST0418,299,Wallet,Bank Timeout,9,3,0,Regular,Recovered,Yes
TXN04430,CUST0206,199,NetBanking,Bank Timeout,30,0,1,Loyal,Recovered,Yes
TXN04431,CUST0535,2499,Wallet,Insufficient Balance,22,2,1,Loyal,Failed,No
TXN04432,CUST0069,999,Card,Network Error,11,3,1,Regular,Recovered,Yes
TXN04433,CUST0793,999,Wallet,Card Declined,14,1,0,Regular,Recovered,Yes
TXN04434,CUST0861,4999,Card,Card Declined,10,5,3,Regular,Recovered,Yes
TXN04435,CUST0865,1499,Wallet,Authentication Failed,19,2,2,Loyal,Recovered,Yes
TXN04436,CUST0869,1499,NetBanking,Card Declined,7,2,0,Regular,Recovered,Yes
TXN04437,CUST0640,799,Wallet,Insufficient Balance,18,3,1,Loyal,Recovered,Yes
TXN04438,CUST0446,999,Wallet,Insufficient Balance,23,4,3,Loyal,Recovered,Yes
TXN04439,CUST0996,9999,NetBanking,Bank Timeout,1,5,0,New,Failed,No
TXN04440,CUST0143,4999,Card,Insufficient Balance,13,0,1,Regular,Recovered,Yes
TXN04441,CUST0550,199,UPI,Card Declined,21,0,0,Loyal,Recovered,Yes
TXN04442,CUST0891,999,NetBanking,Insufficient Balance,4,0,2,New,Recovered,Yes
TXN04443,CUST0507,1499,Wallet,Authentication Failed,3,3,3,New,Recovered,Yes
TXN04444,CUST0267,299,Card,Network Error,14,0,0,Regular,Recovered,Yes
TXN04445,CUST0150,4999,Wallet,Card Declined,11,1,0,Regular,Recovered,Yes
TXN04446,CUST0606,199,UPI,Card Declined,26,2,0,Loyal,Recovered,Yes
TXN04447,CUST0806,4999,Card,Network Error,19,0,2,Loyal,Failed,No
TXN04448,CUST0052,9999,Wallet,Authentication Failed,2,5,2,New,Recovered,Yes
TXN04449,CUST0452,999,NetBanking,Card Declined,18,3,1,Loyal,Recovered,Yes
TXN04450,CUST0968,499,UPI,Bank Timeout,4,5,1,New,Failed,No
TXN04451,CUST0448,9999,NetBanking,Bank Timeout,20,4,0,Loyal,Recovered,Yes
TXN04452,CUST0710,1999,NetBanking,Card Declined,10,3,3,Regular,Failed,No
TXN04453,CUST0745,1999,NetBanking,Network Error,17,2,3,Loyal,Recovered,Yes
TXN04454,CUST0776,999,Card,Authentication Failed,0,2,0,New,Failed,No
TXN04455,CUST0465,499,NetBanking,Authentication Failed,18,1,1,Loyal,Failed,No
TXN04456,CUST0979,2499,UPI,Authentication Failed,1,0,2,New,Failed,No
TXN04457,CUST0382,1999,UPI,Insufficient Balance,18,3,1,Loyal,Failed,No
TXN04458,CUST0841,799,Card,Bank Timeout,2,4,2,New,Recovered,Yes
TXN04459,CUST0299,1499,UPI,Network Error,11,0,0,Regular,Recovered,Yes
TXN04460,CUST0431,9999,Card,Card Declined,16,4,3,Loyal,Recovered,Yes
TXN04461,CUST0938,499,Card,Insufficient Balance,2,1,3,New,Failed,No
TXN04462,CUST0826,1999,Card,Bank Timeout,2,2,0,New,Failed,No
TXN04463,CUST0120,999,NetBanking,Insufficient Balance,18,0,1,Loyal,Recovered,Yes
TXN04464,CUST0869,9999,UPI,Network Error,20,5,1,Loyal,Failed,No
TXN04465,CUST0382,1999,Card,Authentication Failed,3,1,3,New,Recovered,Yes
TXN04466,CUST0289,799,Wallet,Card Declined,13,2,0,Regular,Recovered,Yes
TXN04467,CUST0858,1999,Card,Network Error,13,4,2,Regular,Recovered,Yes
TXN04468,CUST0560,1499,Wallet,Card Declined,9,1,2,Regular,Failed,No
TXN04469,CUST0137,799,NetBanking,Network Error,17,1,3,Loyal,Failed,No
TXN04470,CUST0742,2499,NetBanking,Network Error,29,0,1,Loyal,Recovered,Yes
TXN04471,CUST0318,999,Wallet,Bank Timeout,26,0,1,Loyal,Recovered,Yes
TXN04472,CUST0820,4999,NetBanking,Insufficient Balance,3,1,0,New,Recovered,Yes
TXN04473,CUST0255,199,Card,Authentication Failed,26,5,1,Loyal,Recovered,Yes
TXN04474,CUST0021,999,NetBanking,Network Error,9,0,1,Regular,Recovered,Yes
TXN04475,CUST0896,1999,UPI,Card Declined,13,5,3,Regular,Failed,No
TXN04476,CUST0303,4999,Wallet,Bank Timeout,9,1,0,Regular,Recovered,Yes
TXN04477,CUST0036,299,Wallet,Authentication Failed,23,4,1,Loyal,Recovered,Yes
TXN04478,CUST0077,499,Card,Insufficient Balance,14,0,3,Regular,Recovered,Yes
TXN04479,CUST0085,299,NetBanking,Bank Timeout,15,4,2,Loyal,Failed,No
TXN04480,CUST0472,4999,Card,Bank Timeout,27,2,3,Loyal,Recovered,Yes
TXN04481,CUST0634,4999,Wallet,Network Error,23,5,3,Loyal,Failed,No
TXN04482,CUST0339,4999,UPI,Card Declined,0,3,2,New,Failed,No
TXN04483,CUST0792,799,NetBanking,Network Error,13,4,0,Regular,Failed,No
TXN04484,CUST0112,299,UPI,Network Error,17,0,0,Loyal,Recovered,Yes
TXN04485,CUST0961,9999,Card,Network Error,24,1,3,Loyal,Failed,No
TXN04486,CUST0622,199,Card,Network Error,12,1,1,Regular,Failed,No
TXN04487,CUST0264,1999,UPI,Authentication Failed,8,2,2,Regular,Recovered,Yes
TXN04488,CUST0891,199,Wallet,Network Error,11,3,1,Regular,Recovered,Yes
TXN04489,CUST0407,199,UPI,Bank Timeout,9,1,0,Regular,Failed,No
TXN04490,CUST0265,4999,UPI,Card Declined,6,5,3,Regular,Failed,No
TXN04491,CUST0461,4999,Wallet,Card Declined,18,3,2,Loyal,Recovered,Yes
TXN04492,CUST0535,1499,NetBanking,Authentication Failed,21,1,2,Loyal,Recovered,Yes
TXN04493,CUST0133,199,NetBanking,Network Error,0,5,2,New,Recovered,Yes
TXN04494,CUST0412,1999,Card,Card Declined,21,1,1,Loyal,Failed,No
TXN04495,CUST0523,199,Wallet,Bank Timeout,30,3,1,Loyal,Recovered,Yes
TXN04496,CUST0647,4999,Card,Card Declined,16,4,0,Loyal,Recovered,Yes
TXN04497,CUST0266,999,UPI,Insufficient Balance,27,4,2,Loyal,Recovered,Yes
TXN04498,CUST0502,199,UPI,Insufficient Balance,16,0,3,Loyal,Recovered,Yes
TXN04499,CUST0216,299,Wallet,Card Declined,16,5,2,Loyal,Failed,No
TXN04500,CUST0766,199,Card,Bank Timeout,6,4,2,Regular,Failed,No
TXN04501,CUST0736,299,Wallet,Insufficient Balance,1,4,0,New,Recovered,Yes
TXN04502,CUST0050,199,Card,Authentication Failed,17,1,0,Loyal,Recovered,Yes
TXN04503,CUST0363,199,Card,Card Declined,6,4,0,Regular,Recovered,Yes
TXN04504,CUST0877,499,Card,Card Declined,28,0,1,Loyal,Failed,No
TXN04505,CUST0053,1499,Wallet,Authentication Failed,19,3,0,Loyal,Failed,No
TXN04506,CUST0916,1499,NetBanking,Authentication Failed,19,4,3,Loyal,Recovered,Yes
TXN04507,CUST0623,199,NetBanking,Authentication Failed,23,5,0,Loyal,Recovered,Yes
TXN04508,CUST0538,4999,Card,Network Error,16,1,0,Loyal,Recovered,Yes
TXN04509,CUST0812,999,UPI,Insufficient Balance,5,4,2,Regular,Recovered,Yes
TXN04510,CUST0641,199,NetBanking,Authentication Failed,13,2,1,Regular,Recovered,Yes
TXN04511,CUST0115,1999,UPI,Network Error,5,2,1,Regular,Failed,No
TXN04512,CUST0177,1499,UPI,Bank Timeout,15,1,0,Loyal,Recovered,Yes
TXN04513,CUST0750,999,Wallet,Card Declined,21,2,0,Loyal,Failed,No
TXN04514,CUST0428,999,Wallet,Network Error,14,0,0,Regular,Recovered,Yes
TXN04515,CUST0224,9999,NetBanking,Network Error,13,0,2,Regular,Recovered,Yes
TXN04516,CUST0426,999,NetBanking,Authentication Failed,15,5,0,Loyal,Recovered,Yes
TXN04517,CUST0275,999,Card,Insufficient Balance,12,0,3,Regular,Failed,No
TXN04518,CUST0722,799,NetBanking,Authentication Failed,22,2,2,Loyal,Recovered,Yes
TXN04519,CUST0400,2499,UPI,Card Declined,6,2,3,Regular,Recovered,Yes
TXN04520,CUST0373,199,NetBanking,Card Declined,1,0,2,New,Recovered,Yes
TXN04521,CUST0580,9999,Wallet,Authentication Failed,26,1,0,Loyal,Recovered,Yes
TXN04522,CUST0787,4999,Wallet,Card Declined,16,4,1,Loyal,Failed,No
TXN04523,CUST0776,199,Card,Card Declined,23,4,2,Loyal,Recovered,Yes
TXN04524,CUST0487,2499,Wallet,Bank Timeout,9,5,0,Regular,Failed,No
TXN04525,CUST0578,1499,UPI,Insufficient Balance,4,4,3,New,Failed,No
TXN04526,CUST0745,199,NetBanking,Insufficient Balance,27,4,2,Loyal,Failed,No
TXN04527,CUST0238,199,Wallet,Insufficient Balance,0,0,1,New,Failed,No
TXN04528,CUST0694,1499,UPI,Network Error,5,5,1,Regular,Recovered,Yes
TXN04529,CUST0158,199,NetBanking,Authentication Failed,10,4,3,Regular,Recovered,Yes
TXN04530,CUST0049,1999,Wallet,Network Error,10,1,0,Regular,Recovered,Yes
TXN04531,CUST0454,199,UPI,Bank Timeout,1,4,0,New,Failed,No
TXN04532,CUST0020,1999,Card,Bank Timeout,20,1,1,Loyal,Recovered,Yes
TXN04533,CUST0457,1999,UPI,Authentication Failed,1,1,1,New,Recovered,Yes
TXN04534,CUST0196,4999,Wallet,Card Declined,2,1,3,New,Recovered,Yes
TXN04535,CUST0469,799,Wallet,Bank Timeout,13,1,1,Regular,Recovered,Yes
TXN04536,CUST0523,199,Card,Card Declined,30,1,1,Loyal,Failed,No
TXN04537,CUST0320,199,Card,Network Error,21,5,0,Loyal,Recovered,Yes
TXN04538,CUST0788,799,NetBanking,Authentication Failed,6,1,2,Regular,Recovered,Yes
TXN04539,CUST0659,299,UPI,Authentication Failed,10,0,1,Regular,Recovered,Yes
TXN04540,CUST0172,9999,NetBanking,Authentication Failed,14,2,0,Regular,Recovered,Yes
TXN04541,CUST0397,4999,Card,Insufficient Balance,19,4,1,Loyal,Failed,No
TXN04542,CUST0855,1499,Wallet,Insufficient Balance,14,1,3,Regular,Failed,No
TXN04543,CUST0587,9999,NetBanking,Card Declined,21,5,2,Loyal,Recovered,Yes
TXN04544,CUST0629,299,NetBanking,Insufficient Balance,21,5,2,Loyal,Recovered,Yes
TXN04545,CUST0432,299,Wallet,Authentication Failed,28,4,1,Loyal,Recovered,Yes
TXN04546,CUST0524,1499,UPI,Insufficient Balance,18,2,2,Loyal,Recovered,Yes
TXN04547,CUST0339,799,Wallet,Card Declined,6,5,0,Regular,Failed,No
TXN04548,CUST0838,1999,Wallet,Card Declined,7,1,2,Regular,Failed,No
TXN04549,CUST0432,1499,Wallet,Network Error,15,2,2,Loyal,Recovered,Yes
TXN04550,CUST0348,999,UPI,Insufficient Balance,13,5,2,Regular,Failed,No
TXN04551,CUST0169,1499,Wallet,Card Declined,28,5,1,Loyal,Recovered,Yes
TXN04552,CUST0329,2499,Wallet,Authentication Failed,0,3,2,New,Recovered,Yes
TXN04553,CUST0336,1999,UPI,Card Declined,19,3,0,Loyal,Recovered,Yes
TXN04554,CUST0304,9999,Card,Network Error,22,5,0,Loyal,Recovered,Yes
TXN04555,CUST0004,499,Wallet,Network Error,5,0,3,Regular,Recovered,Yes
TXN04556,CUST0070,199,Card,Card Declined,2,4,2,New,Recovered,Yes
TXN04557,CUST0279,499,UPI,Insufficient Balance,12,1,1,Regular,Recovered,Yes
TXN04558,CUST0065,999,Wallet,Bank Timeout,4,1,3,New,Failed,No
TXN04559,CUST0197,799,Card,Card Declined,9,2,0,Regular,Recovered,Yes
TXN04560,CUST0213,499,UPI,Bank Timeout,14,1,1,Regular,Recovered,Yes
TXN04561,CUST0006,299,NetBanking,Bank Timeout,16,3,1,Loyal,Recovered,Yes
TXN04562,CUST0238,999,NetBanking,Network Error,1,5,2,New,Failed,No
TXN04563,CUST0341,199,Wallet,Insufficient Balance,10,1,0,Regular,Recovered,Yes
TXN04564,CUST0494,299,Wallet,Card Declined,29,2,0,Loyal,Failed,No
TXN04565,CUST0307,9999,Wallet,Network Error,22,1,2,Loyal,Recovered,Yes
TXN04566,CUST0814,2499,NetBanking,Card Declined,12,1,3,Regular,Recovered,Yes
TXN04567,CUST0917,9999,Wallet,Authentication Failed,15,5,3,Loyal,Recovered,Yes
TXN04568,CUST0126,799,NetBanking,Network Error,6,3,2,Regular,Recovered,Yes
TXN04569,CUST0195,1999,Wallet,Card Declined,4,2,0,New,Recovered,Yes
TXN04570,CUST0840,1499,UPI,Insufficient Balance,17,4,2,Loyal,Failed,No
TXN04571,CUST0608,799,Wallet,Authentication Failed,13,3,0,Regular,Failed,No
TXN04572,CUST0611,199,Wallet,Network Error,21,2,1,Loyal,Failed,No
TXN04573,CUST0034,199,Wallet,Bank Timeout,2,4,2,New,Recovered,Yes
TXN04574,CUST0629,1999,NetBanking,Bank Timeout,18,1,3,Loyal,Recovered,Yes
TXN04575,CUST0904,4999,UPI,Card Declined,0,5,1,New,Recovered,Yes
TXN04576,CUST0994,2499,Card,Authentication Failed,28,4,3,Loyal,Recovered,Yes
TXN04577,CUST0352,1999,Card,Card Declined,2,2,0,New,Recovered,Yes
TXN04578,CUST0098,999,Wallet,Card Declined,16,2,3,Loyal,Failed,No
TXN04579,CUST0087,9999,NetBanking,Authentication Failed,6,3,0,Regular,Recovered,Yes
TXN04580,CUST0463,1499,Card,Card Declined,20,5,2,Loyal,Recovered,Yes
TXN04581,CUST0102,4999,UPI,Card Declined,27,0,0,Loyal,Recovered,Yes
TXN04582,CUST0452,999,Card,Authentication Failed,14,4,2,Regular,Failed,No
TXN04583,CUST0815,9999,Card,Authentication Failed,26,3,1,Loyal,Recovered,Yes
TXN04584,CUST0628,2499,Card,Authentication Failed,30,4,1,Loyal,Failed,No
TXN04585,CUST0174,9999,Card,Insufficient Balance,16,1,2,Loyal,Recovered,Yes
TXN04586,CUST0172,2499,NetBanking,Authentication Failed,13,5,3,Regular,Failed,No
TXN04587,CUST0263,1999,NetBanking,Network Error,11,4,3,Regular,Recovered,Yes
TXN04588,CUST0266,799,Wallet,Authentication Failed,7,3,3,Regular,Recovered,Yes
TXN04589,CUST0979,1999,UPI,Bank Timeout,1,2,0,New,Recovered,Yes
TXN04590,CUST0818,2499,Card,Card Declined,7,3,1,Regular,Failed,No
TXN04591,CUST0936,799,UPI,Bank Timeout,21,1,3,Loyal,Recovered,Yes
TXN04592,CUST0861,999,NetBanking,Network Error,15,4,3,Loyal,Recovered,Yes
TXN04593,CUST0250,299,Card,Bank Timeout,11,0,1,Regular,Recovered,Yes
TXN04594,CUST0499,4999,UPI,Bank Timeout,24,5,0,Loyal,Recovered,Yes
TXN04595,CUST0210,199,Wallet,Card Declined,18,0,3,Loyal,Recovered,Yes
TXN04596,CUST0040,9999,Wallet,Card Declined,2,4,0,New,Recovered,Yes
TXN04597,CUST0409,199,NetBanking,Bank Timeout,19,3,0,Loyal,Recovered,Yes
TXN04598,CUST0150,499,Card,Network Error,12,2,1,Regular,Failed,No
TXN04599,CUST0135,499,UPI,Insufficient Balance,30,3,1,Loyal,Recovered,Yes
TXN04600,CUST0937,2499,UPI,Authentication Failed,9,5,3,Regular,Recovered,Yes
TXN04601,CUST0731,799,Card,Bank Timeout,12,0,2,Regular,Recovered,Yes
TXN04602,CUST0939,1499,NetBanking,Network Error,23,0,0,Loyal,Recovered,Yes
TXN04603,CUST0868,2499,Wallet,Network Error,21,1,0,Loyal,Recovered,Yes
TXN04604,CUST0136,799,Wallet,Card Declined,20,1,2,Loyal,Recovered,Yes
TXN04605,CUST0063,2499,Wallet,Authentication Failed,22,2,1,Loyal,Recovered,Yes
TXN04606,CUST0445,199,NetBanking,Network Error,2,1,2,New,Recovered,Yes
TXN04607,CUST0331,4999,Card,Bank Timeout,25,1,0,Loyal,Recovered,Yes
TXN04608,CUST0530,1999,Card,Bank Timeout,30,4,2,Loyal,Recovered,Yes
TXN04609,CUST0617,299,UPI,Bank Timeout,7,1,0,Regular,Recovered,Yes
TXN04610,CUST0293,199,UPI,Authentication Failed,19,0,1,Loyal,Recovered,Yes
TXN04611,CUST0335,799,Wallet,Bank Timeout,13,2,0,Regular,Recovered,Yes
TXN04612,CUST0979,9999,Card,Network Error,4,5,1,New,Failed,No
TXN04613,CUST0427,1499,NetBanking,Card Declined,3,1,2,New,Failed,No
TXN04614,CUST0586,9999,UPI,Authentication Failed,30,2,1,Loyal,Recovered,Yes
TXN04615,CUST0380,1999,UPI,Authentication Failed,30,3,3,Loyal,Recovered,Yes
TXN04616,CUST0228,9999,Card,Card Declined,15,3,0,Loyal,Recovered,Yes
TXN04617,CUST0979,999,UPI,Insufficient Balance,5,2,2,Regular,Failed,No
TXN04618,CUST0025,1999,Wallet,Card Declined,25,1,3,Loyal,Failed,No
TXN04619,CUST0584,2499,UPI,Authentication Failed,19,2,1,Loyal,Recovered,Yes
TXN04620,CUST0258,999,Wallet,Bank Timeout,7,2,0,Regular,Failed,No
TXN04621,CUST0822,299,NetBanking,Insufficient Balance,3,0,1,New,Recovered,Yes
TXN04622,CUST0061,499,Card,Insufficient Balance,25,0,3,Loyal,Failed,No
TXN04623,CUST0726,4999,Card,Network Error,11,2,2,Regular,Recovered,Yes
TXN04624,CUST0574,1999,Wallet,Card Declined,2,0,3,New,Failed,No
TXN04625,CUST0562,2499,NetBanking,Card Declined,27,3,3,Loyal,Recovered,Yes
TXN04626,CUST0819,1499,Wallet,Network Error,12,4,1,Regular,Failed,No
TXN04627,CUST0045,799,Wallet,Card Declined,11,2,1,Regular,Recovered,Yes
TXN04628,CUST0185,999,Card,Network Error,1,2,0,New,Recovered,Yes
TXN04629,CUST0877,499,UPI,Network Error,29,3,2,Loyal,Recovered,Yes
TXN04630,CUST0014,499,Card,Bank Timeout,25,0,1,Loyal,Recovered,Yes
TXN04631,CUST0954,2499,Card,Network Error,9,4,1,Regular,Recovered,Yes
TXN04632,CUST0662,1499,Wallet,Insufficient Balance,24,0,1,Loyal,Recovered,Yes
TXN04633,CUST0552,1999,Card,Authentication Failed,17,5,0,Loyal,Recovered,Yes
TXN04634,CUST0157,999,NetBanking,Authentication Failed,14,4,2,Regular,Failed,No
TXN04635,CUST0363,499,Wallet,Network Error,27,0,3,Loyal,Recovered,Yes
TXN04636,CUST0844,1499,UPI,Card Declined,20,4,2,Loyal,Failed,No
TXN04637,CUST0296,2499,Card,Bank Timeout,10,1,2,Regular,Recovered,Yes
TXN04638,CUST0516,1999,Wallet,Bank Timeout,9,4,2,Regular,Failed,No
TXN04639,CUST0041,1499,UPI,Network Error,20,1,2,Loyal,Failed,No
TXN04640,CUST0400,499,Wallet,Network Error,9,5,3,Regular,Failed,No
TXN04641,CUST0265,799,UPI,Insufficient Balance,28,2,3,Loyal,Failed,No
TXN04642,CUST0687,1499,UPI,Authentication Failed,6,4,2,Regular,Recovered,Yes
TXN04643,CUST0764,1499,NetBanking,Card Declined,21,4,2,Loyal,Failed,No
TXN04644,CUST0114,9999,Card,Bank Timeout,12,5,3,Regular,Failed,No
TXN04645,CUST0780,9999,Wallet,Network Error,11,4,0,Regular,Recovered,Yes
TXN04646,CUST0279,9999,Card,Insufficient Balance,6,4,1,Regular,Failed,No
TXN04647,CUST0010,1999,Card,Bank Timeout,23,2,2,Loyal,Recovered,Yes
TXN04648,CUST0568,799,Card,Bank Timeout,17,5,3,Loyal,Recovered,Yes
TXN04649,CUST0522,2499,NetBanking,Card Declined,15,1,0,Loyal,Recovered,Yes
TXN04650,CUST0877,4999,UPI,Insufficient Balance,25,2,2,Loyal,Failed,No
TXN04651,CUST0451,799,NetBanking,Network Error,15,0,0,Loyal,Recovered,Yes
TXN04652,CUST0642,9999,NetBanking,Authentication Failed,19,2,3,Loyal,Recovered,Yes
TXN04653,CUST0361,199,Wallet,Bank Timeout,6,2,0,Regular,Recovered,Yes
TXN04654,CUST0173,2499,Card,Card Declined,8,3,0,Regular,Recovered,Yes
TXN04655,CUST0038,9999,UPI,Insufficient Balance,19,5,1,Loyal,Recovered,Yes
TXN04656,CUST0362,4999,Wallet,Bank Timeout,0,2,2,New,Recovered,Yes
TXN04657,CUST0168,199,NetBanking,Bank Timeout,13,4,2,Regular,Recovered,Yes
TXN04658,CUST0619,999,NetBanking,Card Declined,11,3,0,Regular,Recovered,Yes
TXN04659,CUST0133,9999,NetBanking,Insufficient Balance,20,2,3,Loyal,Failed,No
TXN04660,CUST0684,799,NetBanking,Authentication Failed,8,3,3,Regular,Recovered,Yes
TXN04661,CUST0865,999,NetBanking,Bank Timeout,6,4,0,Regular,Recovered,Yes
TXN04662,CUST0286,499,Wallet,Bank Timeout,1,1,0,New,Failed,No
TXN04663,CUST0889,4999,NetBanking,Authentication Failed,21,1,0,Loyal,Recovered,Yes
TXN04664,CUST0749,9999,Wallet,Authentication Failed,11,0,2,Regular,Recovered,Yes
TXN04665,CUST0484,299,Card,Card Declined,12,1,3,Regular,Recovered,Yes
TXN04666,CUST0980,9999,NetBanking,Network Error,28,0,0,Loyal,Recovered,Yes
TXN04667,CUST0976,2499,UPI,Card Declined,2,3,1,New,Recovered,Yes
TXN04668,CUST0813,499,Card,Network Error,25,0,2,Loyal,Recovered,Yes
TXN04669,CUST0523,4999,Wallet,Card Declined,6,5,2,Regular,Recovered,Yes
TXN04670,CUST0661,1999,Wallet,Insufficient Balance,22,5,2,Loyal,Failed,No
TXN04671,CUST0672,999,UPI,Network Error,14,1,2,Regular,Recovered,Yes
TXN04672,CUST0347,9999,Wallet,Bank Timeout,25,3,0,Loyal,Recovered,Yes
TXN04673,CUST0421,799,UPI,Insufficient Balance,12,3,2,Regular,Recovered,Yes
TXN04674,CUST0372,4999,NetBanking,Bank Timeout,1,1,2,New,Recovered,Yes
TXN04675,CUST0788,2499,NetBanking,Card Declined,29,2,0,Loyal,Recovered,Yes
TXN04676,CUST0123,299,Wallet,Authentication Failed,29,1,0,Loyal,Recovered,Yes
TXN04677,CUST0323,299,Wallet,Insufficient Balance,26,0,1,Loyal,Recovered,Yes
TXN04678,CUST0339,9999,Card,Bank Timeout,2,3,0,New,Recovered,Yes
TXN04679,CUST0938,1999,UPI,Network Error,23,1,3,Loyal,Recovered,Yes
TXN04680,CUST0604,1499,UPI,Bank Timeout,1,1,1,New,Failed,No
TXN04681,CUST0951,9999,UPI,Insufficient Balance,23,4,1,Loyal,Failed,No
TXN04682,CUST0732,1499,NetBanking,Network Error,26,5,2,Loyal,Recovered,Yes
TXN04683,CUST0666,199,Wallet,Authentication Failed,7,0,1,Regular,Failed,No
TXN04684,CUST0132,799,Wallet,Authentication Failed,6,1,3,Regular,Failed,No
TXN04685,CUST0041,2499,Wallet,Bank Timeout,2,3,0,New,Recovered,Yes
TXN04686,CUST0576,299,Wallet,Insufficient Balance,28,3,1,Loyal,Recovered,Yes
TXN04687,CUST0475,9999,Wallet,Bank Timeout,21,5,1,Loyal,Failed,No
TXN04688,CUST0284,1499,UPI,Card Declined,26,2,1,Loyal,Recovered,Yes
TXN04689,CUST0266,999,UPI,Authentication Failed,27,1,2,Loyal,Recovered,Yes
